Variable,CTQ1,CTQ2,CTQ3,CTQ4,CTQ5,CTQ6,CTQ7,CTQ8,CTQ9,CTQ10,CTQ11,CTQ12,CTQ13,CTQ14,CTQ15,CTQ16,CTQ17,CTQ18,CTQ19,CTQ20,CTQ21,CTQ22,CTQ23,CTQ24,CTQ25,MPFI1,MPFI2,MPFI3,MPFI4,MPFI5,MPFI6,MPFI7,MPFI8,MPFI9,MPFI10,MPFI11,MPFI12,MPFI13,MPFI14,MPFI15,MPFI16,MPFI17,MPFI18,MPFI19,MPFI20,MPFI21,MPFI22,MPFI23,MPFI24,MPFI25,MPFI26,MPFI27,MPFI28,MPFI29,MPFI30,SCS1,SCS2,SCS3,SCS4,SCS5,SCS6,SCS7,SCS8,SCS9,SCS10,SCS11,SCS12,PWB1,PWB2,PWB3,PWB4,PWB5,PWB6,PWB7,PWB8,PWB9,PWB10,PWB11,PWB12,PWB13,PWB14,PWB15,PWB16,PWB17,PWB18,LEC1,LEC2,LEC3,LEC4,LEC5,LEC6,LEC7,LEC8,LEC9,LEC10,Studii,Orientare_rel,Genul,Varsta,Mediu_prov,self.acceptance,autonomy,purpose,relationship,mastery,growth,PWB,emotional.abuse,physical.abuse,sexual.abuse,emotional.neglect,physical.neglect,self.compassion,flexibility,Zemotional.abuse,Zphysical.abuse,Zsexual.abuse,Zemotional.neglect,Zphysical.neglect,Zself.compassion,Zflexibility,FelxibilityxEA,FelxibilityxPA,FelxibilityxSA,FelxibilityxEN,FelxibilityxPN,CompassionxEA,CompassionxPA,CompassionxSA,CompassionxEN,CompassionxPN,CTQ,ZCTQ,CTQxcomps,CTQxflexibility,Abuse,neglect,ZAbuse,Zneglect,abusexflexib,neglectxflexib,neglectxcompas,abusexcompas
Label,trauma din copilarie,,,,,,,,,,,,,,,,,,,,,,,,,flexibilitatea psihologica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto-compasiunea,,,,,,,,,,,,starea de bine psihologica,,,,,,,,,,,,,,,,,,evenimente din viata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zscore(emotional.abuse),Zscore(physical.abuse),Zscore(sexual.abuse),Zscore(emotional.neglect),Zscore(physical.neglect),Zscore(self.compassion),Zscore(flexibility),,,,,,,,,,,,Zscore(CTQ),,,,,Zscore(Abuse),Zscore(neglect),,,,
,4.00,2.00,3.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,5.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,3.00,1.00,2.00,2.00,3.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,1.00,2.00,2.00,3.00,2.00,2.00,2.00,4.00,1.00,1.00,2.00,2.00,4.00,3.00,2.00,2.00,2.00,2.00,2.00,4.00,3.00,3.00,2.00,2.00,5.00,2.00,1.00,5.00,4.00,3.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,2.00,23.00,1.00,11.00,9.00,6.00,10.00,8.00,7.00,51.00,13.00,5.00,8.00,6.00,7.00,24.00,73.00,0.18826,-0.65262,0.20996,-0.88847,-0.32136,-1.63798,-2.28704,-0.43,1.49,-0.48,2.03,0.73,-0.31,1.07,-0.34,1.46,0.53,39.00,-0.37311,0.61,0.85,26.00,12.00,-0.09278,-0.71065,0.21,1.63,1.16,0.15
,3.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,4.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,5.00,3.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,3.00,3.00,4.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,5.00,2.00,4.00,4.00,2.00,4.00,4.00,4.00,2.00,2.00,4.00,2.00,2.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,4.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,23.00,1.00,12.00,11.00,13.00,12.00,12.00,12.00,72.00,8.00,5.00,7.00,10.00,5.00,36.00,137.00,-0.58675,-0.65262,-0.03688,-0.17331,-0.80759,-0.22355,0.70690,-0.41,-0.46,-0.03,-0.12,-0.57,0.13,0.15,0.01,0.04,0.18,35.00,-0.57266,0.13,-0.40,20.00,14.00,-0.56144,-0.46898,-0.40,-0.33,0.10,0.13
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,2.00,6.00,5.00,6.00,5.00,6.00,5.00,5.00,6.00,6.00,3.00,6.00,6.00,6.00,4.00,5.00,5.00,5.00,4.00,6.00,6.00,6.00,6.00,5.00,6.00,6.00,5.00,6.00,6.00,4.00,5.00,5.00,2.00,5.00,3.00,4.00,1.00,2.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,23.00,2.00,15.00,14.00,14.00,14.00,13.00,15.00,85.00,5.00,5.00,5.00,6.00,5.00,44.00,160.00,-1.05175,-0.65262,-0.53057,-0.88847,-0.80759,0.71941,1.78285,-1.88,-1.16,-0.95,-1.58,-1.44,-0.76,-0.47,-0.38,-0.64,-0.58,26.00,-1.02164,-0.73,-1.82,15.00,10.00,-0.95200,-0.95232,-1.70,-1.70,-0.69,-0.68
,3.00,1.00,4.00,2.00,5.00,1.00,1.00,1.00,3.00,1.00,4.00,1.00,4.00,1.00,4.00,2.00,2.00,2.00,2.00,3.00,3.00,3.00,1.00,1.00,2.00,4.00,4.00,4.00,3.00,3.00,4.00,3.00,3.00,3.00,4.00,3.00,4.00,3.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,5.00,5.00,5.00,6.00,4.00,5.00,4.00,4.00,5.00,4.00,2.00,4.00,3.00,5.00,2.00,2.00,2.00,2.00,3.00,1.00,3.00,2.00,3.00,4.00,3.00,3.00,4.00,4.00,4.00,5.00,5.00,4.00,4.00,2.00,4.00,4.00,3.00,4.00,4.00,4.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,24.00,2.00,11.00,13.00,11.00,11.00,12.00,10.00,68.00,15.00,7.00,14.00,11.00,10.00,31.00,107.00,0.49826,-0.25136,1.69100,0.00548,0.40799,-0.81289,-0.69651,-0.35,0.18,-1.18,0.00,-0.28,-0.41,0.20,-1.37,0.00,-0.33,57.00,0.52487,-0.43,-0.37,36.00,20.00,0.68833,0.25602,-0.48,-0.18,-0.21,-0.56
,3.00,1.00,2.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,2.00,2.00,2.00,4.00,2.00,2.00,1.00,2.00,3.00,3.00,4.00,3.00,2.00,4.00,3.00,3.00,4.00,3.00,4.00,3.00,3.00,5.00,5.00,4.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,5.00,4.00,3.00,3.00,4.00,3.00,4.00,4.00,4.00,3.00,3.00,3.00,3.00,2.00,4.00,4.00,4.00,4.00,3.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,23.00,2.00,13.00,12.00,12.00,12.00,11.00,13.00,73.00,8.00,7.00,5.00,10.00,11.00,39.00,108.00,-0.58675,-0.25136,-0.53057,-0.17331,0.65110,0.13006,-0.64973,0.38,0.16,0.34,0.11,-0.42,-0.08,-0.03,-0.07,-0.02,0.08,41.00,-0.27333,-0.04,0.18,20.00,20.00,-0.56144,0.25602,0.36,-0.17,0.03,-0.07
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,3.00,5.00,3.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,3.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,35.00,2.00,15.00,14.00,15.00,15.00,15.00,15.00,89.00,5.00,5.00,5.00,5.00,5.00,51.00,142.00,-1.05175,-0.65262,-0.53057,-1.06725,-0.80759,1.54450,0.94081,-0.99,-0.61,-0.50,-1.00,-0.76,-1.62,-1.01,-0.82,-1.65,-1.25,25.00,-1.07153,-1.65,-1.01,15.00,9.00,-0.95200,-1.07315,-0.90,-1.01,-1.66,-1.47
,5.00,5.00,5.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,5.00,5.00,5.00,3.00,2.00,5.00,3.00,4.00,5.00,5.00,5.00,5.00,4.00,2.00,3.00,5.00,3.00,4.00,5.00,6.00,6.00,5.00,5.00,2.00,3.00,2.00,2.00,3.00,4.00,3.00,4.00,5.00,4.00,5.00,4.00,4.00,4.00,5.00,1.00,5.00,4.00,1.00,4.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,4.00,2.00,2.00,1.00,3.00,3.00,3.00,1.00,4.00,1.00,4.00,3.00,4.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,2.00,5.00,8.00,4.00,9.00,7.00,11.00,44.00,24.00,5.00,8.00,21.00,17.00,24.00,122.00,1.89326,-0.65262,0.20996,1.79337,2.10979,-1.63798,0.00520,0.01,0.00,0.00,0.01,0.01,-3.10,1.07,-0.34,-2.94,-3.46,75.00,1.42285,-2.33,0.01,37.00,35.00,0.76644,2.06852,0.00,0.01,-3.39,-1.26
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,5.00,3.00,4.00,5.00,4.00,3.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,3.00,2.00,3.00,3.00,3.00,2.00,4.00,3.00,2.00,2.00,2.00,2.00,3.00,3.00,4.00,3.00,4.00,2.00,4.00,3.00,4.00,3.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,1.00,22.00,2.00,6.00,11.00,9.00,10.00,8.00,10.00,54.00,5.00,5.00,5.00,10.00,5.00,33.00,100.00,-1.05175,-0.65262,-0.53057,-0.17331,-0.80759,-0.57715,-1.02397,1.08,0.67,0.54,0.18,0.83,0.61,0.38,0.31,0.10,0.47,30.00,-0.82209,0.47,0.84,15.00,14.00,-0.95200,-0.46898,0.97,0.48,0.27,0.55
,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,29.00,2.00,14.00,13.00,14.00,15.00,14.00,13.00,83.00,15.00,15.00,15.00,15.00,15.00,36.00,90.00,0.49826,1.35367,1.93784,0.72064,1.62356,-0.22355,-1.49178,-0.74,-2.02,-2.89,-1.08,-2.42,-0.11,-0.30,-0.43,-0.16,-0.36,75.00,1.42285,-0.32,-2.12,45.00,27.00,1.39133,1.10185,-2.08,-1.64,-0.25,-0.31
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,4.00,6.00,6.00,5.00,6.00,5.00,5.00,5.00,5.00,5.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.00,4.00,5.00,3.00,4.00,5.00,5.00,4.00,5.00,3.00,4.00,5.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,20.00,1.00,14.00,13.00,14.00,14.00,15.00,15.00,85.00,5.00,6.00,5.00,5.00,5.00,51.00,159.00,-1.05175,-0.45199,-0.53057,-1.06725,-0.80759,1.54450,1.73607,-1.83,-0.78,-0.92,-1.85,-1.40,-1.62,-0.70,-0.82,-1.65,-1.25,26.00,-1.02164,-1.58,-1.77,16.00,9.00,-0.87388,-1.07315,-1.52,-1.86,-1.66,-1.35
,2.00,3.00,3.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,3.00,1.00,3.00,1.00,1.00,1.00,3.00,4.00,4.00,2.00,2.00,4.00,1.00,4.00,6.00,4.00,4.00,5.00,3.00,3.00,3.00,1.00,1.00,1.00,1.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,3.00,3.00,2.00,1.00,1.00,3.00,3.00,1.00,3.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,3.00,2.00,1.00,1.00,3.00,2.00,3.00,2.00,1.00,1.00,5.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,22.00,2.00,5.00,3.00,3.00,12.00,5.00,8.00,36.00,12.00,5.00,5.00,12.00,7.00,19.00,84.00,0.03326,-0.65262,-0.53057,0.18427,-0.32136,-2.22732,-1.77246,-0.06,1.16,0.94,-0.33,0.57,-0.07,1.45,1.18,-0.41,0.72,41.00,-0.27333,0.61,0.48,22.00,18.00,-0.40522,0.01435,0.72,-0.03,-0.03,0.90
,2.00,1.00,3.00,2.00,4.00,1.00,1.00,1.00,3.00,1.00,2.00,4.00,4.00,2.00,3.00,1.00,1.00,2.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,4.00,3.00,4.00,5.00,5.00,5.00,6.00,3.00,4.00,3.00,2.00,4.00,6.00,4.00,3.00,3.00,5.00,4.00,3.00,6.00,4.00,6.00,3.00,5.00,6.00,5.00,4.00,4.00,3.00,3.00,4.00,5.00,3.00,3.00,4.00,2.00,2.00,4.00,2.00,3.00,4.00,5.00,5.00,4.00,5.00,5.00,5.00,4.00,3.00,4.00,3.00,4.00,4.00,4.00,3.00,5.00,4.00,5.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,2.00,18.00,1.00,13.00,13.00,11.00,13.00,12.00,14.00,76.00,12.00,7.00,15.00,11.00,5.00,38.00,126.00,0.03326,-0.25136,1.93784,0.00548,-0.80759,0.01219,0.19232,0.01,-0.05,0.37,0.00,-0.16,0.00,0.00,0.02,0.00,-0.01,50.00,0.17566,0.00,0.03,34.00,15.00,0.53211,-0.34815,0.10,-0.07,0.00,0.01
,1.00,1.00,3.00,2.00,2.00,1.00,1.00,3.00,1.00,1.00,3.00,1.00,3.00,1.00,1.00,2.00,2.00,3.00,3.00,4.00,3.00,2.00,2.00,1.00,1.00,3.00,5.00,5.00,3.00,3.00,3.00,4.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,1.00,2.00,2.00,2.00,2.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,1.00,3.00,2.00,2.00,2.00,2.00,3.00,1.00,1.00,2.00,1.00,2.00,3.00,4.00,4.00,4.00,3.00,4.00,3.00,5.00,3.00,4.00,3.00,4.00,4.00,3.00,3.00,4.00,4.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,21.00,2.00,10.00,12.00,10.00,12.00,10.00,12.00,66.00,9.00,7.00,9.00,14.00,9.00,22.00,110.00,-0.43174,-0.25136,0.45680,0.54185,0.16487,-1.87372,-0.55617,0.24,0.14,-0.25,-0.30,-0.09,0.81,0.47,-0.86,-1.02,-0.31,48.00,0.07588,-0.14,-0.04,25.00,22.00,-0.17089,0.49769,0.10,-0.28,-0.93,0.32
,3.00,1.00,2.00,1.00,1.00,1.00,2.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,5.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,5.00,6.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,5.00,5.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,3.00,3.00,4.00,3.00,3.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,1.00,1.00,25.00,2.00,15.00,15.00,15.00,15.00,15.00,14.00,89.00,8.00,8.00,5.00,13.00,6.00,39.00,152.00,-0.58675,-0.05073,-0.53057,0.36306,-0.56447,0.13006,1.40861,-0.83,-0.07,-0.75,0.51,-0.80,-0.08,-0.01,-0.07,0.05,-0.07,40.00,-0.32322,-0.04,-0.46,21.00,18.00,-0.48333,0.01435,-0.68,0.02,0.00,-0.06
,5.00,5.00,5.00,5.00,5.00,1.00,5.00,5.00,5.00,1.00,3.00,1.00,1.00,1.00,3.00,5.00,4.00,4.00,4.00,5.00,3.00,5.00,1.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,5.00,4.00,6.00,5.00,4.00,5.00,5.00,5.00,6.00,4.00,4.00,3.00,4.00,3.00,4.00,5.00,5.00,6.00,5.00,5.00,5.00,5.00,6.00,6.00,3.00,3.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,5.00,3.00,5.00,5.00,4.00,3.00,5.00,4.00,4.00,5.00,4.00,4.00,4.00,3.00,4.00,5.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,1.00,2.00,22.00,2.00,12.00,11.00,14.00,10.00,13.00,15.00,75.00,25.00,17.00,9.00,22.00,17.00,39.00,137.00,2.04826,1.75493,0.45680,1.97216,2.10979,0.13006,0.70690,1.45,1.24,0.32,1.39,1.49,0.27,0.23,0.06,0.26,0.27,90.00,2.17116,0.28,1.53,51.00,35.00,1.86000,2.06852,1.31,1.46,0.27,0.24
,3.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,5.00,1.00,1.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,20.00,1.00,13.00,13.00,13.00,14.00,13.00,14.00,80.00,8.00,7.00,5.00,5.00,9.00,50.00,134.00,-0.58675,-0.25136,-0.53057,-1.06725,0.16487,1.42663,0.56656,-0.33,-0.14,-0.30,-0.60,0.09,-0.84,-0.36,-0.76,-1.52,0.24,34.00,-0.62254,-0.89,-0.35,20.00,13.00,-0.56144,-0.58982,-0.32,-0.33,-0.84,-0.80
,2.00,4.00,3.00,4.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,5.00,3.00,5.00,3.00,4.00,5.00,5.00,4.00,5.00,5.00,4.00,4.00,5.00,4.00,2.00,3.00,3.00,3.00,2.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,6.00,2.00,5.00,3.00,1.00,3.00,1.00,2.00,2.00,2.00,2.00,3.00,3.00,5.00,4.00,4.00,4.00,3.00,4.00,4.00,2.00,4.00,5.00,5.00,4.00,3.00,4.00,5.00,5.00,4.00,5.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,3.00,1.00,2.00,23.00,1.00,12.00,10.00,13.00,14.00,12.00,13.00,74.00,16.00,5.00,5.00,7.00,6.00,29.00,125.00,0.65326,-0.65262,-0.53057,-0.70968,-0.56447,-1.04863,0.14554,0.10,-0.09,-0.08,-0.10,-0.08,-0.69,0.68,0.56,0.74,0.59,39.00,-0.37311,0.39,-0.05,26.00,12.00,-0.09278,-0.71065,-0.01,-0.10,0.75,0.10
,4.00,4.00,4.00,4.00,5.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,4.00,4.00,3.00,1.00,2.00,1.00,1.00,1.00,2.00,4.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,1.00,4.00,3.00,3.00,2.00,3.00,2.00,1.00,1.00,1.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,1.00,3.00,3.00,4.00,2.00,3.00,3.00,2.00,1.00,4.00,1.00,1.00,3.00,5.00,5.00,5.00,4.00,5.00,3.00,2.00,4.00,3.00,3.00,4.00,4.00,5.00,4.00,4.00,4.00,3.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,2.00,2.00,19.00,2.00,10.00,12.00,13.00,12.00,11.00,12.00,70.00,21.00,5.00,5.00,16.00,6.00,28.00,89.00,1.42826,-0.65262,-0.53057,0.89943,-0.56447,-1.16650,-1.53856,-2.20,1.00,0.82,-1.38,0.87,-1.67,0.76,0.62,-1.05,0.66,53.00,0.32532,-0.38,-0.50,31.00,21.00,0.29778,0.37685,-0.46,-0.58,-0.44,-0.35
,3.00,4.00,4.00,2.00,4.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,3.00,2.00,4.00,4.00,3.00,1.00,2.00,2.00,5.00,3.00,2.00,3.00,2.00,3.00,3.00,3.00,3.00,2.00,2.00,5.00,3.00,5.00,3.00,2.00,4.00,3.00,4.00,4.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,4.00,4.00,3.00,3.00,4.00,3.00,3.00,4.00,2.00,4.00,2.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,2.00,5.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,3.00,2.00,24.00,2.00,12.00,13.00,13.00,11.00,14.00,13.00,76.00,17.00,8.00,6.00,12.00,12.00,38.00,90.00,0.80826,-0.05073,-0.28372,0.18427,0.89422,0.01219,-1.49178,-1.21,0.08,0.42,-0.27,-1.33,0.01,0.00,0.00,0.00,0.01,55.00,0.42510,0.01,-0.63,31.00,22.00,0.29778,0.49769,-0.44,-0.74,0.01,0.00
,2.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,3.00,3.00,3.00,4.00,5.00,4.00,4.00,4.00,5.00,6.00,5.00,5.00,5.00,5.00,1.00,2.00,2.00,3.00,4.00,5.00,5.00,5.00,6.00,5.00,6.00,5.00,5.00,6.00,6.00,4.00,5.00,4.00,4.00,5.00,4.00,4.00,4.00,3.00,2.00,3.00,5.00,5.00,4.00,4.00,5.00,4.00,5.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,2.00,24.00,1.00,15.00,13.00,14.00,14.00,12.00,15.00,83.00,8.00,5.00,5.00,5.00,5.00,47.00,132.00,-0.58675,-0.65262,-0.53057,-1.06725,-0.80759,1.07302,0.47300,-0.28,-0.31,-0.25,-0.50,-0.38,-0.63,-0.70,-0.57,-1.15,-0.87,28.00,-0.92187,-0.99,-0.44,18.00,9.00,-0.71766,-1.07315,-0.34,-0.51,-1.15,-0.77
,2.00,1.00,2.00,3.00,1.00,1.00,1.00,3.00,3.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,5.00,2.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,4.00,5.00,4.00,5.00,5.00,2.00,3.00,3.00,2.00,2.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,2.00,3.00,4.00,4.00,4.00,3.00,4.00,2.00,2.00,2.00,3.00,4.00,4.00,4.00,4.00,3.00,3.00,4.00,4.00,3.00,5.00,5.00,4.00,5.00,4.00,3.00,4.00,5.00,4.00,5.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,2.00,24.00,2.00,12.00,10.00,13.00,13.00,11.00,14.00,73.00,9.00,9.00,6.00,7.00,6.00,37.00,129.00,-0.43174,0.14990,-0.28372,-0.70968,-0.56447,-0.10568,0.33266,-0.14,0.05,-0.09,-0.24,-0.19,0.05,-0.02,0.03,0.07,0.06,37.00,-0.47288,0.05,-0.16,24.00,12.00,-0.24900,-0.71065,-0.08,-0.24,0.08,0.03
